trade_num,entry_date,exit_date,days_held,position_size,position_type,entry_price,exit_price,price_change,price_change_pct,trade_return_pct,profit_loss,entry_fg_value,entry_fg_change,entry_fg_momentum_short,entry_fg_momentum_medium,entry_fg_momentum_long,entry_fg_velocity,entry_fg_acceleration,entry_fg_zscore,entry_volatility,entry_price_momentum,entry_fg_price_corr,exit_fg_value,exit_fg_momentum_short,exit_fg_velocity,exit_volatility,entry_signal_strength
97,2016-07-08,2016-07-19,11,1.7939999999999998,LONG,183.14515686035156,186.19403076171875,3.0488739013671875,1.6647308362579105,2.986527120246691,PROFIT,75,6.0,4.0,5.833333333333329,13.583333333333336,2.0,2.6666666666666665,1.0429935509691826,0.20345878889962737,0.024484674674716267,0.8149268183684022,89,0.3333333333333286,-0.3333333333333333,0.19710356911961627,1.4520000000000002
98,2016-08-05,2016-08-08,3,1.9734,LONG,187.90785217285156,187.79592895507812,-0.1119232177734375,-0.05956282107385524,-0.11754127110714593,LOSS,85,4.0,3.0,7.0,3.9166666666666714,2.3333333333333335,-3.3333333333333335,1.111696663273329,0.058245955094694615,0.008810521587078624,0.9081520222761771,80,-2.0,0.0,0.05798453336161525,1.2100000000000002
99,2016-09-08,2016-09-09,1,1.9734,LONG,188.19204711914062,183.6876983642578,-4.5043487548828125,-2.3934851784843003,-4.7233036512209186,LOSS,69,5.0,3.0,4.666666666666671,3.4166666666666714,2.0,1.6666666666666667,-0.2492171889246111,0.047632728923475566,0.0008885197113261967,-0.15374857716057533,47,-13.0,-6.0,0.09588699419644288,1.4520000000000002
100,2016-09-21,2016-09-23,2,1.9734,LONG,186.81427001953125,186.9613800048828,0.1471099853515625,0.0787466532059744,0.1553986454366699,PROFIT,54,9.0,6.0,10.5,4.25,3.3333333333333335,1.3333333333333335,-1.1356936992632085,0.13246065385433994,0.0017759158785319862,0.9029307648023732,53,-2.3333333333333357,2.6666666666666665,0.13477928922514115,1.4520000000000002
101,2016-10-04,2016-10-11,7,1.9734,LONG,185.8274383544922,184.74542236328125,-1.0820159912109375,-0.5822692282647979,-1.1490500950577522,LOSS,49,4.0,3.3333333333333357,3.8333333333333357,1.1666666666666643,1.6666666666666667,1.6666666666666667,-1.1339360868140047,0.14526780903226033,-0.001092787644607629,0.8173840867102705,47,-5.333333333333336,-1.6666666666666667,0.10473062265094495,1.32
102,2016-10-21,2016-10-26,5,1.9734,LONG,185.2215118408203,185.0137939453125,-0.2077178955078125,-0.11214566463874087,-0.22130825459809125,LOSS,44,6.0,3.0,6.166666666666664,1.0833333333333357,2.0,0.33333333333333326,-0.9151518124696486,0.08835328515726219,-0.002889172437475551,0.7614304272176474,43,-4.0,-0.3333333333333333,0.08048738463984347,1.32
103,2016-11-07,2016-11-17,10,1.9734,LONG,184.50306701660156,189.5581817626953,5.05511474609375,2.7398540456993636,5.406827973783124,PROFIT,34,20.0,13.333333333333332,12.666666666666668,1.3333333333333357,5.333333333333333,8.0,-0.982478963975192,0.10752286883136818,0.0021651457491977943,0.8985083271880043,63,1.0,2.0,0.10640047167002231,1.4520000000000002
104,2016-11-21,2016-12-01,10,1.9734,LONG,190.5623016357422,190.0602569580078,-0.502044677734375,-0.26345435242172144,-0.5199008190690251,LOSS,68,7.0,4.0,6.0,19.833333333333336,2.6666666666666665,3.333333333333333,1.6323702809496874,0.10900365377638237,0.02595541658714473,0.9187345190073485,71,-1.0,-0.3333333333333333,0.1005672548460345,1.4520000000000002
105,2016-12-05,2016-12-15,10,1.6445,LONG,191.2980499267578,196.3271942138672,5.029144287109375,2.6289574248325565,4.323320485137139,PROFIT,75,4.0,2.6666666666666714,2.6666666666666714,5.5,0.6666666666666666,1.0,1.816943029900168,0.09724261297209667,0.010937317250354628,0.961229818513659,86,0.0,-0.3333333333333333,0.07814938855960285,1.4520000000000002
106,2017-01-04,2017-01-06,2,1.9734,LONG,197.28407287597656,197.8326416015625,0.5485687255859375,0.2780603206274934,0.5487242367262956,PROFIT,70,0.0,4.0,3.5,-0.75,1.6666666666666667,0.3333333333333335,0.6121491995013706,0.08339237129272993,0.007405903204209974,0.29500100621633935,68,-1.3333333333333286,-0.6666666666666666,0.07186790597669065,1.4520000000000002
107,2017-01-24,2017-01-30,6,1.9734,LONG,198.1722412109375,198.12872314453125,-0.04351806640625,-0.021959718546016305,-0.04333530857870858,LOSS,59,4.0,3.3333333333333357,3.5,0.75,2.0,2.0,-0.11932026926079264,0.06466244331946416,0.006480688730645889,-0.37812009867862917,55,-2.6666666666666643,0.0,0.068153524232074,1.4520000000000002
108,2017-02-03,2017-02-15,12,1.9734,LONG,199.687255859375,204.54579162597656,4.8585357666015625,2.433072529186875,4.801425329097379,PROFIT,60,9.0,4.666666666666664,4.166666666666664,4.333333333333336,2.0,3.333333333333333,-0.42834823370668607,0.062252226988382835,0.008555580065920942,-0.3934999338511508,80,3.3333333333333286,3.3333333333333335,0.06364168922703022,1.4520000000000002
109,2017-02-21,2017-02-23,2,1.6445,LONG,205.9127655029297,205.86924743652344,-0.04351806640625,-0.02113422463146941,-0.034755232406451446,LOSS,83,5.0,3.0,4.666666666666671,12.916666666666671,1.0,1.0,1.3940282048281867,0.06012749307667175,0.025499684916838072,0.9179937274984008,75,-4.333333333333329,-1.0,0.05336501242884662,1.4520000000000002
110,2017-03-01,2017-03-03,2,1.9734,LONG,208.77743530273438,207.59327697753906,-1.1841583251953125,-0.5671869296977605,-1.1192866870655607,LOSS,81,17.0,9.0,7.833333333333329,5.25,4.333333333333333,8.0,1.1622538576867212,0.06150540826992394,0.028114874476110385,0.8859512192867223,77,-1.6666666666666714,4.333333333333333,0.06888997040305703,1.4520000000000002
111,2017-03-29,2017-04-04,6,1.9734,LONG,205.97784423828125,205.92535400390625,-0.052490234375,-0.02548343709931622,-0.05028901477179063,LOSS,39,0.0,4.0,5.833333333333336,-1.25,2.6666666666666665,0.0,-1.5649456909352533,0.07203237009836562,-0.0014211163964154006,0.29347211237244625,43,-2.0,0.0,0.06919644238864654,1.4300000000000002
112,2017-04-20,2017-05-02,12,1.518,LONG,205.80296325683594,208.80245971679688,2.9994964599609375,1.4574602874972475,2.2124247164208217,PROFIT,34,4.0,2.0,4.166666666666668,-0.25,1.3333333333333333,-0.3333333333333335,-1.1766752496393276,0.06437039429334962,0.0025582679674160946,0.7609418378052224,47,-2.0,-1.0,0.07327807896425344,1.2100000000000002
113,2017-05-08,2017-05-15,7,1.9734,LONG,209.5807647705078,210.14041137695312,0.5596466064453125,0.2670314745048863,0.5269599117879427,PROFIT,55,8.0,6.0,6.333333333333336,8.25,2.6666666666666665,2.6666666666666665,0.18041436067770258,0.07264139556204921,0.012590939328208206,0.8572248173130897,54,-5.666666666666664,-2.3333333333333335,0.06161824647808108,1.4520000000000002
114,2017-05-16,2017-05-17,1,1.6445,LONG,209.94801330566406,206.2227325439453,-3.72528076171875,-1.774382478340053,-2.9179719856302175,LOSS,66,12.0,5.333333333333336,4.833333333333336,11.083333333333336,1.0,3.3333333333333335,1.0034246148151318,0.0601691379685973,0.007412453131982133,0.8914455813535254,45,-10.0,-5.666666666666667,0.09021977978720559,1.4520000000000002
115,2017-05-24,2017-05-30,6,1.9734,LONG,210.4114990234375,211.18980407714844,0.7783050537109375,0.3698966346056265,0.7299540187307434,PROFIT,54,5.0,2.3333333333333357,4.666666666666664,-1.25,1.6666666666666667,1.0,0.4508612758445656,0.07959938084783667,0.006765858765992894,0.8880154749427108,52,-3.6666666666666643,-0.6666666666666666,0.0803561742049426,1.4520000000000002
116,2017-06-02,2017-06-06,4,1.518,LONG,213.52471923828125,212.68519592285156,-0.8395233154296875,-0.39317382943977464,-0.5968378730895779,LOSS,57,-1.0,2.0,1.6666666666666643,4.666666666666664,1.6666666666666667,1.6666666666666667,0.9954214757443616,0.08460408852761866,0.016860309952547947,0.6202241987950656,55,-1.6666666666666643,-1.0,0.08536484205056566,1.4520000000000002
117,2017-06-19,2017-06-20,1,1.9734,LONG,214.99652099609375,213.54664611816406,-1.4498748779296875,-0.6743713206205926,-1.3308043641126774,LOSS,57,7.0,4.0,3.8333333333333357,2.5833333333333357,1.6666666666666667,3.3333333333333335,0.9746259431266221,0.05157406651192916,0.012206186885581172,0.1571490400769996,50,-2.3333333333333357,-0.6666666666666666,0.05761067373442275,1.4520000000000002
118,2017-06-23,2017-06-27,4,1.6445,LONG,213.652099609375,212.07034301757812,-1.581756591796875,-0.7403421706076552,-1.217492699564289,LOSS,52,2.0,2.3333333333333357,1.0,-0.25,0.6666666666666666,3.0,0.4002194980551219,0.055476228984128115,0.0028358059042037365,0.206271549455507,48,-3.0,-0.6666666666666666,0.06321572776820499,1.4520000000000002
119,2017-06-28,2017-06-29,1,1.9734,LONG,213.9684295654297,212.087890625,-1.8805389404296875,-0.8788861722493713,-1.7343939723169093,LOSS,60,12.0,6.333333333333336,8.333333333333336,7.833333333333336,2.6666666666666665,3.333333333333333,1.2023231003539414,0.07035031973823973,0.002877614195970102,0.5357176242921028,47,-4.666666666666664,-2.0,0.07245047064274669,1.4520000000000002
120,2017-07-05,2017-07-06,1,1.9734,LONG,213.3357391357422,211.3848876953125,-1.9508514404296875,-0.9144513002523169,-1.8045781959179221,LOSS,57,5.0,4.333333333333336,4.833333333333336,5.166666666666664,3.3333333333333335,6.0,0.8277826851927171,0.07151530002177672,0.00029731669323340704,0.24634054819086829,44,-7.0,-1.6666666666666667,0.07839197985604246,1.4520000000000002
121,2017-07-13,2017-07-21,8,1.9734,LONG,214.78567504882812,216.9474334716797,2.1617584228515625,1.0064723461469693,1.9861725278864293,PROFIT,54,7.0,5.666666666666664,6.666666666666664,4.25,2.6666666666666665,3.333333333333333,0.43630687155706466,0.08459433475266939,0.0071477491250282466,0.4445304649005728,73,1.3333333333333286,-0.3333333333333333,0.07817920434103817,1.4520000000000002
122,2017-07-26,2017-07-28,2,1.6445,LONG,217.43075561523438,216.9738006591797,-0.4569549560546875,-0.21016114061771507,-0.34560999574583245,LOSS,75,5.0,2.3333333333333286,2.8333333333333286,9.75,0.6666666666666666,1.6666666666666665,2.36785544153499,0.07121345245296848,0.012675436912073401,0.9262733771210762,69,-3.3333333333333286,-0.3333333333333333,0.0555542444328536,1.4520000000000002
123,2017-08-25,2017-08-29,4,1.9734,LONG,214.90870666503906,215.16355895996094,0.254852294921875,0.118586305262669,0.234018214805351,PROFIT,29,7.0,5.666666666666668,8.166666666666668,4.583333333333332,2.0,-0.3333333333333335,-1.365292099346699,0.09634426140923753,-0.004518195580792361,0.7695625734268056,29,-2.0,2.3333333333333335,0.09603914442341145,1.1
124,2017-08-31,2017-09-06,6,1.9734,LONG,217.4834747314453,216.96498107910156,-0.51849365234375,-0.2384059998048138,-0.4704704000148196,LOSS,43,9.0,7.666666666666664,11.0,16.75,2.6666666666666665,0.9999999999999998,-0.3860490854327047,0.10003093005267871,0.008551764329997491,0.8032125392069476,41,-9.666666666666664,-0.6666666666666666,0.10346370653161209,1.4520000000000002
125,2017-09-11,2017-09-21,10,1.9734,LONG,218.9949493408203,220.24072265625,1.2457733154296875,0.5688593819992205,1.1225871044372617,PROFIT,59,21.0,14.0,11.166666666666664,19.083333333333336,6.0,14.0,0.6203906579870346,0.09627549142885203,0.01436433399611925,0.7905733998793024,73,-4.666666666666671,-2.3333333333333335,0.05725954455351098,1.4520000000000002
126,2017-09-27,2017-10-09,12,1.6445,LONG,220.82354736328125,224.2677001953125,3.44415283203125,1.5596854924014192,2.564902792254134,PROFIT,73,6.0,2.3333333333333286,0.6666666666666714,0.8333333333333286,1.0,3.0,1.0421610370505086,0.05770243378148568,0.008340927126653241,0.9535460990526465,84,-6.0,-2.3333333333333335,0.03556646550806307,1.4520000000000002
127,2017-10-19,2017-10-23,4,1.518,LONG,225.892578125,226.17523193359375,0.28265380859375,0.12512753227214013,0.1899435939891087,PROFIT,83,1.0,2.0,4.0,-0.5833333333333286,1.6666666666666667,-0.9999999999999998,1.0164548563243012,0.032913854507327645,0.010647926765037674,0.7175016250865711,80,-4.0,-0.6666666666666666,0.03833793759366768,1.2100000000000002
128,2017-11-20,2017-11-27,7,1.9734,LONG,228.10923767089844,229.81369018554688,1.7044525146484375,0.7472088951993694,1.4745420337864357,PROFIT,51,7.0,2.6666666666666643,4.5,-1.5833333333333357,5.0,6.666666666666667,-0.9273121779462038,0.05825583975255444,0.002565485932630951,-0.6805607158815633,51,-3.6666666666666643,-1.0,0.052502876159304844,1.4520000000000002
129,2017-11-28,2017-12-04,6,1.9734,LONG,232.14508056640625,233.2666778564453,1.1215972900390625,0.48314497438519677,0.9534382924517473,PROFIT,60,9.0,3.3333333333333357,5.166666666666664,8.666666666666664,2.0,3.0,-0.5504926573837412,0.06024103458808401,0.01610714962517834,-0.5187630656473589,64,-5.0,-1.0,0.06763663457992711,1.4520000000000002
130,2017-12-12,2017-12-21,9,1.9734,LONG,235.5980682373047,237.51246643066406,1.914398193359375,0.8125695629350949,1.6035247754961162,PROFIT,67,5.0,3.3333333333333357,4.833333333333336,3.8333333333333357,2.3333333333333335,2.3333333333333335,-0.16619222127611394,0.06924525326757372,0.01871463585622446,0.5075192294168775,68,-2.6666666666666714,-2.0,0.06720825909198241,1.4520000000000002
131,2018-01-02,2018-01-12,10,1.9734,LONG,238.56874084472656,246.69058227539062,8.121841430664062,3.4044030252690094,6.718248930065863,PROFIT,67,14.0,7.666666666666664,5.5,1.0,2.0,5.666666666666666,0.07834802439602702,0.05876268652123508,0.011263683940347269,0.6770737532553829,79,2.0,1.3333333333333333,0.06497636031872724,1.4520000000000002
132,2018-01-19,2018-01-24,5,1.9734,LONG,248.9007568359375,251.35948181152344,2.4587249755859375,0.9878334669775946,1.949390563733585,PROFIT,80,8.0,4.333333333333329,3.6666666666666714,5.25,1.6666666666666667,4.0,1.6290805215596058,0.062312088167582456,0.02933344693554263,0.761220284591142,78,0.0,-0.6666666666666666,0.06448402266368776,1.4520000000000002
133,2018-03-06,2018-03-13,7,1.7939999999999998,LONG,242.21685791015625,245.6253662109375,3.40850830078125,1.4072134905017908,2.5245410019602126,PROFIT,26,12.0,9.333333333333332,11.0,9.666666666666668,6.0,6.333333333333333,-0.8782567036588548,0.2199070332424153,0.011530006167469464,0.8633165442595508,36,-4.0,3.6666666666666665,0.15104085996383065,1.4520000000000002
134,2018-04-04,2018-04-06,2,1.15,LONG,234.881103515625,231.45896911621094,-3.4221343994140625,-1.4569645442705448,-1.6755092259111264,LOSS,11,2.0,2.0,3.0,1.0,1.0,0.33333333333333337,-0.8254374219590898,0.21790182678059022,-0.016909505240376155,0.8195274321209599,9,-2.0,0.0,0.2315646819533465,1.32
135,2018-04-10,2018-04-20,10,1.4949999999999999,LONG,236.2981719970703,237.5992431640625,1.3010711669921875,0.5506056843335605,0.8231554980786728,PROFIT,14,2.0,2.333333333333334,2.666666666666666,4.75,0.3333333333333333,0.0,-0.6052282006368074,0.23139204505793365,-0.001977945962931993,0.8390887617363115,38,4.0,3.3333333333333335,0.21928880921171753,1.1
136,2018-04-23,2018-04-24,1,1.7939999999999998,LONG,237.56362915039062,234.3642120361328,-3.1994171142578125,-1.3467621814416741,-2.416091353506363,LOSS,40,2.0,3.3333333333333357,7.5,15.583333333333332,2.6666666666666665,-0.666666666666667,1.1359801360029136,0.20347731225400265,0.008432324741561636,0.6978728176749526,32,-4.666666666666664,0.0,0.18606619567822485,1.2100000000000002
137,2018-04-26,2018-05-01,5,1.4949999999999999,LONG,237.33189392089844,236.14662170410156,-1.185272216796875,-0.4994154798224959,-0.7466261423346313,LOSS,42,4.0,4.666666666666664,5.0,11.166666666666668,0.6666666666666666,0.6666666666666666,1.7395879278716788,0.17805969181381134,0.006044273357180829,0.4392319041726281,38,-2.0,-1.3333333333333333,0.1492452182104047,1.4520000000000002
138,2018-05-04,2018-05-16,12,1.6445,LONG,237.07345581054688,242.6166534423828,5.5431976318359375,2.3381772594000205,3.845132503083334,PROFIT,40,8.0,3.0,1.5,2.25,0.6666666666666666,4.0,1.6246457103659222,0.1265547881105183,0.0016227422718844142,0.6036265784061124,53,-1.0,-0.3333333333333333,0.1115750335516458,1.4520000000000002
139,2018-05-21,2018-05-23,2,1.6445,LONG,243.62364196777344,243.61465454101562,-0.0089874267578125,-0.003689061818967776,-0.006066662161292508,LOSS,56,4.0,2.3333333333333357,2.1666666666666643,5.25,1.0,2.0,1.7613956439772014,0.10736981110310866,0.01964718586355474,0.6642131188637652,54,-2.3333333333333357,0.6666666666666666,0.09376438680612396,1.4520000000000002
140,2018-06-01,2018-06-11,10,1.9734,LONG,243.8286895751953,248.24891662597656,4.42022705078125,1.8128412445977071,3.577460912089115,PROFIT,52,9.0,6.333333333333336,8.166666666666664,2.8333333333333357,6.0,6.333333333333333,1.2132838393838123,0.10813611157497649,0.008784614325347606,0.8189022750094027,64,1.0,-0.3333333333333333,0.09494185378857681,1.4520000000000002
141,2018-07-06,2018-07-11,5,1.9734,LONG,246.5528564453125,247.84185791015625,1.28900146484375,0.5228093819021229,1.0317120342456494,PROFIT,40,7.0,5.0,4.5,-1.5833333333333357,1.6666666666666667,2.0,-0.5177027811741616,0.08488435965604924,0.004128188501339558,0.8517940867592793,41,-3.3333333333333357,0.3333333333333333,0.09486513185902115,1.4520000000000002
142,2018-07-12,2018-07-16,4,1.6445,LONG,250.08872985839844,250.0619354248047,-0.02679443359375,-0.010713970841036424,-0.0176191250480844,LOSS,49,8.0,4.0,6.5,9.166666666666664,0.6666666666666666,0.3333333333333333,0.15681788327973595,0.09948330456027811,0.017729333852834372,0.6344757739504507,45,-2.0,1.3333333333333333,0.09912695803150814,1.4520000000000002
143,2018-07-18,2018-07-19,1,1.9734,LONG,251.60157775878906,250.6526641845703,-0.94891357421875,-0.37714929400342045,-0.74426641678635,LOSS,56,7.0,6.0,8.166666666666664,12.75,3.0,3.0,0.7993543437214373,0.09809206243138893,0.021321228962352556,0.5535537655839728,50,-1.6666666666666643,1.6666666666666667,0.09949912767785117,1.4520000000000002
144,2018-07-23,2018-07-27,4,1.6445,LONG,250.83172607421875,251.92396545410156,1.0922393798828125,0.4354470612539796,0.7160926922321694,PROFIT,58,5.0,4.333333333333336,6.166666666666664,9.666666666666664,0.6666666666666666,-0.6666666666666666,0.9526645509022487,0.09632441706619821,0.015441689508585599,0.5858073496218833,67,-2.6666666666666714,1.0,0.08173833794040042,1.2100000000000002
145,2018-08-03,2018-08-09,6,1.9734,LONG,253.8754119873047,255.19126892089844,1.31585693359375,0.5183081430743419,1.0228292895429063,PROFIT,71,3.0,2.6666666666666714,4.0,6.916666666666671,1.6666666666666667,0.3333333333333335,1.7093039359117466,0.07972005542278275,0.010713021789874544,0.8581130398764627,70,-2.3333333333333286,-0.6666666666666666,0.06294597642116387,1.4520000000000002
146,2018-08-20,2018-08-23,3,1.9734,LONG,255.72848510742188,255.8358917236328,0.1074066162109375,0.04200025514007333,0.08288330349342071,PROFIT,61,7.0,5.666666666666664,6.666666666666664,-0.8333333333333357,5.0,6.333333333333333,0.5658034038830728,0.08118120922657165,0.008545579246492352,0.6685656424927993,59,-1.3333333333333357,-0.6666666666666666,0.07430508290642553,1.4520000000000002
147,2018-08-24,2018-08-30,6,1.9734,LONG,257.3756408691406,259.8731384277344,2.49749755859375,0.9703706031230608,1.9149293482030483,PROFIT,68,9.0,5.333333333333336,7.333333333333336,9.583333333333336,2.3333333333333335,3.0,1.0922834980760026,0.07165496884102326,0.012284444729045774,0.4507636672904496,73,-3.3333333333333286,-1.3333333333333333,0.07243253265941718,1.4520000000000002
148,2018-09-13,2018-09-17,4,1.9734,LONG,260.34765625,259.0138244628906,-1.333831787109375,-0.5123271729508327,-1.0110264431011733,LOSS,72,13.0,8.666666666666664,13.5,7.0,5.333333333333333,2.9999999999999996,1.2045737510891963,0.0582384288130516,0.009109940783986081,0.4523989964850345,67,-3.6666666666666714,2.6666666666666665,0.057012551368177906,1.4520000000000002
149,2018-09-18,2018-09-19,1,1.265,LONG,260.4192810058594,260.69677734375,0.277496337890625,0.10655752401236285,0.134795267875639,PROFIT,73,6.0,2.0,5.833333333333329,9.333333333333336,0.3333333333333333,-2.333333333333333,1.1825290416959882,0.05922440504212871,0.006534227809697146,0.6445974720397437,71,0.6666666666666714,-0.6666666666666666,0.05898847415128814,1.2100000000000002
150,2018-09-21,2018-09-24,3,1.265,LONG,262.5693359375,261.6970520019531,-0.872283935546875,-0.3322108929560974,-0.42024677958946316,LOSS,75,1.0,1.6666666666666714,2.8333333333333286,9.666666666666671,0.6666666666666666,-1.666666666666667,1.2337094469751766,0.06381771931434845,0.011377918118935071,0.8120234618702558,70,-3.0,-0.3333333333333333,0.06328307948805627,1.2100000000000002
151,2018-10-22,2018-10-23,1,1.15,LONG,247.30018615722656,246.04122924804688,-1.2589569091796875,-0.5090804534935822,-0.5854425215176196,LOSS,16,2.0,2.0,2.666666666666666,0.3333333333333339,0.6666666666666666,0.3333333333333333,-1.7578308055964187,0.17808900155357657,-0.03146055914889723,0.8512294449191895,12,-2.0,0.0,0.17813245287163607,1.7160000000000002
152,2018-11-06,2018-11-09,3,1.7939999999999998,LONG,247.39901733398438,249.77305603027344,2.3740386962890625,0.9595990808177524,1.7215207509870476,PROFIT,12,3.0,2.333333333333334,3.833333333333334,3.166666666666666,2.0,1.3333333333333335,-1.178093197548259,0.24408722737477362,0.007794767458090046,0.9085995325277864,18,-6.0,2.0,0.21392997368222955,1.4520000000000002
153,2018-11-21,2018-12-03,12,1.4949999999999999,LONG,238.31675720214844,251.15798950195312,12.841232299804688,5.388304393934118,8.055515068931506,PROFIT,13,6.0,3.666666666666666,3.833333333333334,-0.3333333333333339,1.0,2.0,-0.7974405254342007,0.19701942113681756,-0.023987815613511376,0.6972838543002822,20,-1.6666666666666679,-0.3333333333333333,0.19293940492032766,1.32
154,2018-12-27,2019-01-03,7,1.2557999999999998,LONG,224.3773193359375,220.8859405517578,-3.4913787841796875,-1.5560301703009483,-1.9540626878639304,LOSS,8,4.0,3.333333333333333,3.0,0.916666666666667,1.6666666666666667,2.0,-0.5907490354105795,0.3063169455015465,-0.042245079631397564,0.7410530041976493,10,-1.333333333333334,-0.6666666666666666,0.29218821503836107,1.32
155,2019-01-04,2019-01-14,10,1.2557999999999998,LONG,228.28472900390625,232.8162078857422,4.5314788818359375,1.985011832201189,2.4927778588782528,PROFIT,16,6.0,3.333333333333334,4.333333333333334,7.666666666666666,1.3333333333333333,2.0,0.7654784562838428,0.307181619397017,-0.0021951466939973407,0.7824966535230891,28,-1.6666666666666679,0.3333333333333333,0.3028743784672833,1.32
156,2019-01-16,2019-01-28,12,1.7939999999999998,LONG,236.05433654785156,238.56878662109375,2.5144500732421875,1.0651996951271725,1.9109682530581473,PROFIT,36,5.0,4.333333333333332,5.5,13.166666666666668,2.0,2.0,2.771268364982426,0.28913445568925344,0.03798592797530764,0.48059414154872276,55,-2.0,0.0,0.18155040742207093,1.4520000000000002
157,2019-02-01,2019-02-08,7,1.38,LONG,244.26708984375,244.63787841796875,0.37078857421875,0.1517963694806168,0.20947898988325117,PROFIT,61,3.0,2.0,3.5,7.666666666666664,2.0,1.0,2.2204254117523066,0.15640094114816522,0.031184495610972807,0.9389897725910135,63,0.0,-0.3333333333333333,0.12178032416456157,1.4520000000000002
158,2019-02-12,2019-02-25,13,1.9734,LONG,247.92124938964844,252.8236083984375,4.9023590087890625,1.9773855693523856,3.902172682559998,PROFIT,67,5.0,3.0,3.3333333333333357,6.083333333333336,1.3333333333333333,1.6666666666666665,1.8203828791609078,0.1231377676286913,0.025781158105984137,0.95383325706222,70,0.3333333333333286,0.0,0.10166197455109674,1.4520000000000002
159,2019-03-15,2019-03-20,5,1.9734,LONG,255.56344604492188,255.78135681152344,0.2179107666015625,0.0852667977263355,0.16826549863315046,PROFIT,65,5.0,3.3333333333333357,5.333333333333336,2.6666666666666643,2.0,1.6666666666666667,0.7808093198364454,0.08896986298781322,0.01353316150166406,0.3052472391880706,64,-2.0,-0.3333333333333333,0.08341724600439097,1.4520000000000002
160,2019-04-02,2019-04-09,7,1.9734,LONG,259.796875,261.01422119140625,1.21734619140625,0.4685761487339901,0.9246881719116561,PROFIT,56,0.0,2.3333333333333357,4.0,-1.3333333333333357,2.6666666666666665,1.3333333333333333,-0.04712689823542334,0.12397091356311706,0.020399279925927827,-0.2253205790989852,70,-2.0,0.0,0.10769798380802767,1.4520000000000002
161,2019-04-23,2019-04-26,3,1.265,LONG,266.074462890625,266.555908203125,0.4814453125,0.18094382575073453,0.22889393957467916,PROFIT,73,2.0,1.6666666666666714,2.3333333333333286,2.0,0.6666666666666666,0.0,1.3596726032470616,0.06997497976174043,0.01987666108388919,0.7561989262794082,72,1.0,-0.3333333333333333,0.06498564578007489,1.2100000000000002
162,2019-06-04,2019-06-12,8,1.7939999999999998,LONG,254.85472106933594,261.9954528808594,7.1407318115234375,2.801883277485273,5.0265785998085795,PROFIT,28,3.0,2.333333333333332,3.166666666666668,-0.25,1.3333333333333333,1.3333333333333333,-1.507924399807001,0.1704455660169843,-0.009062488771815369,0.877784814215287,34,-1.6666666666666643,0.6666666666666666,0.1398260118039576,1.7160000000000002
163,2019-06-13,2019-06-25,12,1.6445,LONG,263.07647705078125,265.4332580566406,2.356781005859375,0.895853947977443,1.473231817448905,PROFIT,39,5.0,2.6666666666666643,4.5,8.833333333333332,0.6666666666666666,0.0,-0.6233746240662711,0.1391467592696484,0.020794446559153634,0.8157686262187547,44,-4.666666666666664,-0.3333333333333333,0.12545454360451522,1.2100000000000002
164,2019-06-28,2019-07-08,10,1.518,LONG,267.47808837890625,270.9653015136719,3.487213134765625,1.3037378709786829,1.9790740881456406,PROFIT,50,3.0,1.6666666666666643,1.5,5.083333333333336,2.0,3.0,0.12378170032939001,0.10640923742619027,0.017328913807254098,0.9411988806860576,59,-1.6666666666666643,-1.0,0.08195682376384285,1.4520000000000002
165,2019-07-11,2019-07-15,4,1.6445,LONG,273.238525390625,274.55303955078125,1.31451416015625,0.4810866836135297,0.7911470512024497,PROFIT,62,4.0,3.3333333333333357,2.3333333333333357,6.666666666666664,1.0,2.0,1.0199108052343149,0.08055649530441861,0.01880445729510316,0.9522313780290711,57,-4.0,-0.3333333333333333,0.08007585204189434,1.4520000000000002
166,2019-07-24,2019-07-30,6,1.9734,LONG,275.18292236328125,274.5256042480469,-0.657318115234375,-0.2388658822245593,-0.47137793198194533,LOSS,57,7.0,6.666666666666664,8.833333333333336,3.5833333333333357,4.333333333333333,3.333333333333333,1.1111278420563264,0.07183068553113152,0.013151802728161188,0.7731145682928225,53,-4.0,-0.6666666666666666,0.07235708490379653,1.4520000000000002
167,2019-08-19,2019-08-22,3,1.7939999999999998,LONG,266.86639404296875,266.893798828125,0.02740478515625,0.010269103104776356,0.01842277096996878,PROFIT,26,6.0,4.333333333333332,3.333333333333332,1.3333333333333321,1.6666666666666667,4.0,-1.0907345240440156,0.21713453192073937,-0.0032615236129771574,0.9270942663070268,25,0.6666666666666679,-0.3333333333333333,0.21758545713904118,1.32
168,2019-08-29,2019-09-11,13,1.7939999999999998,LONG,267.0946350097656,274.09661865234375,7.001983642578125,2.621536610917752,4.703036679986447,PROFIT,26,8.0,6.0,5.666666666666668,4.666666666666668,2.3333333333333335,2.3333333333333335,-0.9932865397275692,0.24039846388879238,0.011706512858285167,0.9278277350741022,57,4.666666666666664,7.333333333333333,0.18999938969706287,1.4520000000000002
169,2019-09-12,2019-09-18,6,1.7939999999999998,LONG,275.0459899902344,274.87261962890625,-0.173370361328125,-0.06303322631036057,-0.11308160800078684,LOSS,65,8.0,6.0,15.666666666666664,29.0,6.666666666666667,-0.6666666666666661,1.5395527497080022,0.1508012122832374,0.029542678335942485,0.8477742222972562,66,-0.3333333333333286,-0.6666666666666666,0.13689860878394394,1.2100000000000002
